"","Date","summary","Precip_Type","Temperature","Apparent_Temperature","Humidity","Wind_Speed_km_h","Wind_Bearing_degrees","Visibility_km","Cloud_Cover","Pressure_millibars","Daily_Summary","Days"
"4883",2016-06-28 09:00:00,"Mostly Cloudy","rain",21.7555555555556,21.7555555555556,0.75,14.6832,321,9.982,0,1014.18,"Mostly cloudy throughout the day.",179
"4884",2016-06-28 10:00:00,"Mostly Cloudy","rain",22.7111111111111,22.7111111111111,0.71,14.1358,319,9.982,0,1013.99,"Mostly cloudy throughout the day.",179
"4885",2016-06-28 11:00:00,"Mostly Cloudy","rain",22.8722222222222,22.8722222222222,0.66,17.2592,320,9.982,0,1014.07,"Mostly cloudy throughout the day.",179
"4886",2016-06-28 12:00:00,"Mostly Cloudy","rain",23.8333333333333,23.8333333333333,0.64,16.5025,302,10.3523,0,1013.95,"Mostly cloudy throughout the day.",179
"4887",2016-06-28 13:00:00,"Mostly Cloudy","rain",24.9277777777778,24.9277777777778,0.62,14.4578,329,9.982,0,1013.66,"Mostly cloudy throughout the day.",179
"4888",2016-06-28 14:00:00,"Mostly Cloudy","rain",22.9333333333333,22.9333333333333,0.65,20.3826,321,9.982,0,1013.35,"Mostly cloudy throughout the day.",179
"4889",2016-06-28 15:00:00,"Mostly Cloudy","rain",24.7388888888889,24.7388888888889,0.59,17.871,313,10.5777,0,1013.31,"Mostly cloudy throughout the day.",179
"4890",2016-06-28 16:00:00,"Mostly Cloudy","rain",24.0277777777778,24.0277777777778,0.61,15.6331,321,10.2557,0,1013.35,"Mostly cloudy throughout the day.",179
"4891",2016-06-28 17:00:00,"Mostly Cloudy","rain",22.9166666666667,22.9166666666667,0.69,12.5741,0,9.982,0,1013.54,"Mostly cloudy throughout the day.",179
"4892",2016-06-28 18:00:00,"Mostly Cloudy","rain",22.3444444444444,22.3444444444444,0.7,9.8371,349,10.3523,0,1013.88,"Mostly cloudy throughout the day.",179
"4893",2016-06-28 19:00:00,"Partly Cloudy","rain",20.0666666666667,20.0666666666667,0.83,7.6797,330,10.2557,0,1014.15,"Mostly cloudy throughout the day.",179
"4894",2016-06-28 20:00:00,"Partly Cloudy","rain",18.8388888888889,18.8388888888889,0.89,4.6207,335,16.1,0,1015.26,"Mostly cloudy throughout the day.",179
"4895",2016-06-28 21:00:00,"Partly Cloudy","rain",17.9222222222222,17.9222222222222,0.91,3.4454,1,15.5526,0,1014.77,"Mostly cloudy throughout the day.",179
"4896",2016-06-28 22:00:00,"Partly Cloudy","rain",16.6277777777778,16.6277777777778,0.96,3.059,333,16.1,0,1015.14,"Partly cloudy until evening.",179
"4897",2016-06-28 23:00:00,"Partly Cloudy","rain",16.0222222222222,16.0222222222222,0.99,7.6797,330,16.1,0,1015.96,"Partly cloudy until evening.",179
"4898",2016-06-29 00:00:00,"Partly Cloudy","rain",16.5722222222222,16.5722222222222,0.9,6.1824,27,14.3934,0,1015.38,"Partly cloudy until evening.",180
"4899",2016-06-29 01:00:00,"Partly Cloudy","rain",14.9611111111111,14.9611111111111,0.96,6.2951,330,12.2521,0,1015.46,"Partly cloudy until evening.",180
"4900",2016-06-29 02:00:00,"Partly Cloudy","rain",14.3833333333333,14.3833333333333,1,6.1502,310,10.2557,0,1015.36,"Partly cloudy until evening.",180
"4901",2016-06-29 03:00:00,"Partly Cloudy","rain",14.2,14.2,0.99,3.4454,304,9.982,0,1015.59,"Partly cloudy until evening.",180
"4902",2016-06-29 04:00:00,"Partly Cloudy","rain",16.0722222222222,16.0722222222222,0.93,9.3541,340,14.9086,0,1015.85,"Partly cloudy until evening.",180
"4903",2016-06-29 05:00:00,"Partly Cloudy","rain",19.8,19.8,0.78,9.5473,9,15.1823,0,1015.75,"Partly cloudy until evening.",180
"4904",2016-06-29 06:00:00,"Partly Cloudy","rain",21.95,21.95,0.64,11.7369,18,15.5526,0,1015.98,"Partly cloudy until evening.",180
"4905",2016-06-29 07:00:00,"Partly Cloudy","rain",22.8277777777778,22.8277777777778,0.57,12.3809,0,16.1,0,1016.06,"Partly cloudy until evening.",180
"4906",2016-06-29 08:00:00,"Partly Cloudy","rain",23.9111111111111,23.9111111111111,0.54,12.0267,10,16.1,0,1016.23,"Partly cloudy until evening.",180
"4907",2016-06-29 09:00:00,"Partly Cloudy","rain",25.9055555555556,25.9055555555556,0.49,9.2736,333,10.5777,0,1016.05,"Partly cloudy until evening.",180
"4908",2016-06-29 10:00:00,"Partly Cloudy","rain",27.1944444444444,27.2333333333333,0.44,10.9319,350,10.2557,0,1015.82,"Partly cloudy until evening.",180
"4909",2016-06-29 11:00:00,"Partly Cloudy","rain",27.1722222222222,27.0611111111111,0.41,10.6743,358,16.1,0,1015.63,"Partly cloudy until evening.",180
"4910",2016-06-29 12:00:00,"Partly Cloudy","rain",27.25,27.0722222222222,0.4,7.7763,26,15.5526,0,1015.5,"Partly cloudy until evening.",180
"4911",2016-06-29 13:00:00,"Partly Cloudy","rain",27.8,27.6555555555556,0.43,4.6529,54,16.1,0,1015.22,"Partly cloudy until evening.",180
"4912",2016-06-29 14:00:00,"Partly Cloudy","rain",27.8222222222222,27.8777777777778,0.45,10.7709,29,16.1,0,1014.92,"Partly cloudy until evening.",180
"4913",2016-06-29 15:00:00,"Partly Cloudy","rain",27.9,27.4888888888889,0.39,6.8747,18,15.5526,0,1014.62,"Partly cloudy until evening.",180
"4914",2016-06-29 16:00:00,"Partly Cloudy","rain",27.8222222222222,27.8777777777778,0.45,4.6207,358,16.1,0,1014.32,"Partly cloudy until evening.",180
"4915",2016-06-29 17:00:00,"Partly Cloudy","rain",27.2444444444445,27.0944444444444,0.41,0.4669,315,16.1,0,1014.22,"Partly cloudy until evening.",180
"4916",2016-06-29 18:00:00,"Partly Cloudy","rain",24.35,24.35,0.59,7.6797,40,15.5526,0,1014.31,"Partly cloudy until evening.",180
"4917",2016-06-29 19:00:00,"Partly Cloudy","rain",21.1555555555556,21.1555555555556,0.72,3.22,40,16.1,0,1014.8,"Partly cloudy until evening.",180
"4918",2016-06-29 20:00:00,"Clear","rain",19.4444444444444,19.4444444444444,0.81,0,0,16.1,0,1015.41,"Partly cloudy until evening.",180
"4919",2016-06-29 21:00:00,"Clear","rain",18.0277777777778,18.0277777777778,0.87,1.7066,349,15.5526,0,1015.66,"Partly cloudy until evening.",180
"4920",2016-06-02 22:00:00,"Mostly Cloudy","rain",15.4666666666667,15.4666666666667,0.96,3.22,90,15.8263,0,1010.61,"Mostly cloudy throughout the day.",153
"4921",2016-06-02 23:00:00,"Partly Cloudy","rain",14.8611111111111,14.8611111111111,0.96,0,0,15.7297,0,1010.33,"Mostly cloudy throughout the day.",153
"4922",2016-06-03 00:00:00,"Partly Cloudy","rain",13.8555555555556,13.8555555555556,0.99,3.22,250,5.8604,0,1010.45,"Mostly cloudy throughout the day.",154
"4923",2016-06-03 01:00:00,"Partly Cloudy","rain",13.2166666666667,13.2166666666667,1,3.059,42,4.991,0,1010.41,"Mostly cloudy throughout the day.",154
"4924",2016-06-03 02:00:00,"Foggy","rain",12.6611111111111,12.6611111111111,1,0,0,1.8837,0,1010.12,"Mostly cloudy throughout the day.",154
"4925",2016-06-03 03:00:00,"Partly Cloudy","rain",12.3222222222222,12.3222222222222,0.99,0.8855,26,3.4615,0,1009.99,"Mostly cloudy throughout the day.",154
"4926",2016-06-03 04:00:00,"Partly Cloudy","rain",14.7722222222222,14.7722222222222,1,0,0,5.9087,0,1010.12,"Mostly cloudy throughout the day.",154
"4927",2016-06-03 05:00:00,"Partly Cloudy","rain",17.0444444444444,17.0444444444444,0.94,3.2039,115,6.0697,0,1010.13,"Mostly cloudy throughout the day.",154
"4928",2016-06-03 06:00:00,"Mostly Cloudy","rain",17.75,17.75,0.9,3.0268,196,9.982,0,1010.33,"Mostly cloudy throughout the day.",154
"4929",2016-06-03 07:00:00,"Mostly Cloudy","rain",18.8888888888889,18.8888888888889,0.78,3.3488,238,9.982,0,1010.51,"Mostly cloudy throughout the day.",154
"4930",2016-06-03 08:00:00,"Partly Cloudy","rain",22.1277777777778,22.1277777777778,0.59,3.1717,210,9.982,0,1010.22,"Mostly cloudy throughout the day.",154
"4931",2016-06-03 09:00:00,"Mostly Cloudy","rain",22.2722222222222,22.2722222222222,0.62,2.7853,178,10.3523,0,1009.98,"Mostly cloudy throughout the day.",154
"4932",2016-06-03 10:00:00,"Mostly Cloudy","rain",22.8222222222222,22.8222222222222,0.57,3.0751,218,9.982,0,1009.71,"Mostly cloudy throughout the day.",154
"4933",2016-06-03 11:00:00,"Mostly Cloudy","rain",22.7777777777778,22.7777777777778,0.57,2.6243,138,9.982,0,1009.24,"Mostly cloudy throughout the day.",154
"4934",2016-06-03 12:00:00,"Mostly Cloudy","rain",20.3055555555556,20.3055555555556,0.72,12.6707,223,10.3523,0,1009.23,"Mostly cloudy throughout the day.",154
"4935",2016-06-03 13:00:00,"Mostly Cloudy","rain",20.3388888888889,20.3388888888889,0.76,9.1609,282,9.982,0,1009.17,"Mostly cloudy throughout the day.",154
"4936",2016-06-03 14:00:00,"Mostly Cloudy","rain",20.3166666666667,20.3166666666667,0.76,9.2897,272,9.982,0,1008.68,"Mostly cloudy throughout the day.",154
"4937",2016-06-03 15:00:00,"Mostly Cloudy","rain",21.8944444444444,21.8944444444444,0.72,8.9516,266,9.982,0,1008.94,"Mostly cloudy throughout the day.",154
"4938",2016-06-03 16:00:00,"Mostly Cloudy","rain",21.2055555555556,21.2055555555556,0.78,4.7495,331,9.982,0,1008.43,"Mostly cloudy throughout the day.",154
"4939",2016-06-03 17:00:00,"Mostly Cloudy","rain",20.0944444444444,20.0944444444444,0.77,7.4865,282,10.2557,0,1008.72,"Mostly cloudy throughout the day.",154
"4940",2016-06-03 18:00:00,"Mostly Cloudy","rain",19.0055555555555,19.0055555555555,0.83,4.2182,265,10.3523,0,1008.78,"Mostly cloudy throughout the day.",154
"4941",2016-06-03 19:00:00,"Mostly Cloudy","rain",17.3166666666667,17.3166666666667,0.92,4.83,240,15.8263,0,1008.83,"Mostly cloudy throughout the day.",154
"4942",2016-06-03 20:00:00,"Mostly Cloudy","rain",16.6722222222222,16.6722222222222,0.93,5.8443,282,16.1,0,1009.33,"Mostly cloudy throughout the day.",154
"4943",2016-06-03 21:00:00,"Mostly Cloudy","rain",16.1444444444444,16.1444444444444,0.93,3.381,252,15.6975,0,1009.36,"Mostly cloudy throughout the day.",154
"4944",2016-06-29 22:00:00,"Clear","rain",16.6444444444444,16.6444444444444,0.92,0,0,16.1,0,1015.73,"Partly cloudy starting in the morning.",180
"4945",2016-06-29 23:00:00,"Clear","rain",16.0888888888889,16.0888888888889,0.93,0,0,16.1,0,1015.81,"Partly cloudy starting in the morning.",180
"4946",2016-06-30 00:00:00,"Clear","rain",15.7777777777778,15.7777777777778,0.95,0.9982,329,15.5526,0,1015.79,"Partly cloudy starting in the morning.",181
"4947",2016-06-30 01:00:00,"Clear","rain",15.5333333333333,15.5333333333333,0.99,3.22,100,16.1,0,1015.73,"Partly cloudy starting in the morning.",181
"4948",2016-06-30 02:00:00,"Clear","rain",14.4222222222222,14.4222222222222,1,0,0,15.8263,0,1015.74,"Partly cloudy starting in the morning.",181
"4949",2016-06-30 03:00:00,"Clear","rain",14.6833333333333,14.6833333333333,0.95,3.22,230,14.5222,0,1015.87,"Partly cloudy starting in the morning.",181
"4950",2016-06-30 04:00:00,"Partly Cloudy","rain",17.0722222222222,17.0722222222222,1,0,0,15.1823,0,1015.83,"Partly cloudy starting in the morning.",181
"4951",2016-06-30 05:00:00,"Partly Cloudy","rain",20.9611111111111,20.9611111111111,0.86,3.22,210,16.0517,0,1015.74,"Partly cloudy starting in the morning.",181
"4952",2016-06-30 06:00:00,"Partly Cloudy","rain",23.8055555555556,23.8055555555556,0.73,3.1073,165,15.5526,0,1015.98,"Partly cloudy starting in the morning.",181
"4953",2016-06-30 07:00:00,"Partly Cloudy","rain",27.2,27.6666666666667,0.51,4.7173,161,16.1,0,1016.01,"Partly cloudy starting in the morning.",181
"4954",2016-06-30 08:00:00,"Partly Cloudy","rain",27.8,27.8777777777778,0.46,4.5885,98,16.1,0,1016.11,"Partly cloudy starting in the morning.",181
"4955",2016-06-30 09:00:00,"Partly Cloudy","rain",28.6222222222222,28.1888888888889,0.39,6.44,166,15.5526,0,1016.22,"Partly cloudy starting in the morning.",181
"4956",2016-06-30 10:00:00,"Partly Cloudy","rain",28.9333333333333,28.7833333333333,0.43,3.4454,114,16.1,0,1016.1,"Partly cloudy starting in the morning.",181
"4957",2016-06-30 11:00:00,"Partly Cloudy","rain",30.0222222222222,29.6944444444444,0.4,9.1448,132,16.1,0,1015.8,"Partly cloudy starting in the morning.",181
"4958",2016-06-30 12:00:00,"Partly Cloudy","rain",29.8666666666667,29.1611111111111,0.36,7.1645,155,15.5526,0,1015.37,"Partly cloudy starting in the morning.",181
"4959",2016-06-30 13:00:00,"Partly Cloudy","rain",30.9944444444445,30.2888888888889,0.35,7.2128,54,16.1,0,1014.91,"Partly cloudy starting in the morning.",181
"4960",2016-06-30 14:00:00,"Partly Cloudy","rain",31.0166666666667,30.1,0.33,8.0339,150,16.1,0,1014.52,"Partly cloudy starting in the morning.",181
"4961",2016-06-30 15:00:00,"Mostly Cloudy","rain",30.8,29.8388888888889,0.33,7.8729,121,15.5526,0,1014.36,"Partly cloudy starting in the morning.",181
"4962",2016-06-30 16:00:00,"Mostly Cloudy","rain",28.8166666666667,28.4611111111111,0.4,4.6529,114,16.1,0,1014.22,"Partly cloudy starting in the morning.",181
"4963",2016-06-30 17:00:00,"Mostly Cloudy","rain",27.8,28.4444444444444,0.52,7.6797,181,16.1,0,1014.21,"Partly cloudy starting in the morning.",181
"4964",2016-06-30 18:00:00,"Mostly Cloudy","rain",26.2388888888889,26.2388888888889,0.62,4.2826,196,15.5526,0,1014.14,"Partly cloudy starting in the morning.",181
"4965",2016-06-30 19:00:00,"Mostly Cloudy","rain",22.8444444444444,22.8444444444444,0.78,0,0,16.1,0,1014.53,"Partly cloudy starting in the morning.",181
"4966",2016-06-30 20:00:00,"Mostly Cloudy","rain",22.7333333333333,22.7333333333333,0.76,0,0,16.1,0,1015.22,"Partly cloudy starting in the morning.",181
"4967",2016-06-30 21:00:00,"Partly Cloudy","rain",21.7111111111111,21.7111111111111,0.79,3.0107,289,15.5526,0,1015.41,"Partly cloudy starting in the morning.",181
"4968",2016-06-03 22:00:00,"Mostly Cloudy","rain",15.5111111111111,15.5111111111111,0.93,6.4883,339,16.1,0,1009.55,"Mostly cloudy throughout the day.",154
"4969",2016-06-03 23:00:00,"Mostly Cloudy","rain",14.9611111111111,14.9611111111111,0.96,3.0268,263,16.1,0,1009.65,"Mostly cloudy throughout the day.",154
"4970",2016-06-04 00:00:00,"Mostly Cloudy","rain",15.6666666666667,15.6666666666667,0.95,2.1413,311,15.1823,0,1009.5,"Mostly cloudy throughout the day.",155
"4971",2016-06-04 01:00:00,"Mostly Cloudy","rain",15.45,15.45,1,6.1502,350,15.8263,0,1009.46,"Mostly cloudy throughout the day.",155
"4972",2016-06-04 02:00:00,"Mostly Cloudy","rain",15.4277777777778,15.4277777777778,0.96,3.0912,307,15.8263,0,1009.36,"Mostly cloudy throughout the day.",155
"4973",2016-06-04 03:00:00,"Mostly Cloudy","rain",15.0222222222222,15.0222222222222,0.99,5.7799,296,9.982,0,1009.51,"Mostly cloudy throughout the day.",155
"4974",2016-06-04 04:00:00,"Mostly Cloudy","rain",15.9833333333333,15.9833333333333,1,3.1234,333,7.2128,0,1009.75,"Mostly cloudy throughout the day.",155
"4975",2016-06-04 05:00:00,"Mostly Cloudy","rain",17.0944444444444,17.0944444444444,1,4.8461,333,10.2557,0,1010.04,"Mostly cloudy throughout the day.",155
"4976",2016-06-04 06:00:00,"Mostly Cloudy","rain",18.7055555555556,18.7055555555556,0.9,2.737,356,9.982,0,1010.11,"Mostly cloudy throughout the day.",155
"4977",2016-06-04 07:00:00,"Mostly Cloudy","rain",19.0055555555555,19.0055555555555,0.89,4.6207,344,9.982,0,1010.43,"Mostly cloudy throughout the day.",155
"4978",2016-06-04 08:00:00,"Mostly Cloudy","rain",21.1333333333333,21.1333333333333,0.78,4.83,353,9.982,0,1010.35,"Mostly cloudy throughout the day.",155
"4979",2016-06-04 09:00:00,"Mostly Cloudy","rain",21.0444444444444,21.0444444444444,0.79,10.0947,276,10.3523,0,1010.83,"Mostly cloudy throughout the day.",155
"4980",2016-06-04 10:00:00,"Mostly Cloudy","rain",22.7777777777778,22.7777777777778,0.7,8.8872,314,9.982,0,1010.83,"Mostly cloudy throughout the day.",155
"4981",2016-06-04 11:00:00,"Mostly Cloudy","rain",22.2944444444444,22.2944444444444,0.72,3.4776,329,9.982,0,1010.44,"Mostly cloudy throughout the day.",155
"4982",2016-06-04 12:00:00,"Mostly Cloudy","rain",20.5333333333333,20.5333333333333,0.79,7.1162,226,9.982,0,1010.45,"Mostly cloudy throughout the day.",155
"4983",2016-06-04 13:00:00,"Mostly Cloudy","rain",22.4722222222222,22.4722222222222,0.71,13.363,261,9.982,0,1010.12,"Mostly cloudy throughout the day.",155
"4984",2016-06-04 14:00:00,"Mostly Cloudy","rain",24.6722222222222,24.6722222222222,0.63,11.4954,281,9.982,0,1009.8,"Mostly cloudy throughout the day.",155
"4985",2016-06-04 15:00:00,"Mostly Cloudy","rain",20.0833333333333,20.0833333333333,0.82,14.007,274,4.3309,0,1010.02,"Mostly cloudy throughout the day.",155
"4986",2016-06-04 16:00:00,"Mostly Cloudy","rain",17.8277777777778,17.8277777777778,0.96,10.4167,19,9.0643,0,1010.8,"Mostly cloudy throughout the day.",155
"4987",2016-06-04 17:00:00,"Mostly Cloudy","rain",17.8944444444444,17.8944444444444,0.99,0.5152,310,10.2557,0,1010.23,"Mostly cloudy throughout the day.",155
"4988",2016-06-04 18:00:00,"Mostly Cloudy","rain",17.8833333333333,17.8833333333333,0.96,4.2826,296,10.5777,0,1010.17,"Mostly cloudy throughout the day.",155
"4989",2016-06-04 19:00:00,"Mostly Cloudy","rain",17.2222222222222,17.2222222222222,0.88,11.0446,271,10.2557,0,1011.01,"Mostly cloudy throughout the day.",155
"4990",2016-06-04 20:00:00,"Mostly Cloudy","rain",16.2111111111111,16.2111111111111,0.93,11.109,271,16.1,0,1011.81,"Mostly cloudy throughout the day.",155
"4991",2016-06-04 21:00:00,"Mostly Cloudy","rain",16.1777777777778,16.1777777777778,0.94,6.0536,282,15.1823,0,1012.08,"Mostly cloudy throughout the day.",155
"4992",2016-06-04 22:00:00,"Mostly Cloudy","rain",16.1388888888889,16.1388888888889,0.93,3.5742,291,15.1823,0,1012.12,"Mostly cloudy throughout the day.",155
"4993",2016-06-04 23:00:00,"Mostly Cloudy","rain",15.6277777777778,15.6277777777778,0.93,3.1234,293,14.9086,0,1012.14,"Mostly cloudy throughout the day.",155
"4994",2016-06-05 00:00:00,"Mostly Cloudy","rain",15.2222222222222,15.2222222222222,0.96,2.3184,167,9.8371,0,1012.46,"Mostly cloudy throughout the day.",156
"4995",2016-06-05 01:00:00,"Mostly Cloudy","rain",15.5388888888889,15.5388888888889,0.96,6.1502,199,7.7763,0,1012.4,"Mostly cloudy throughout the day.",156
"4996",2016-06-05 02:00:00,"Mostly Cloudy","rain",16.0277777777778,16.0277777777778,1,4.5402,252,7.0357,0,1012.13,"Mostly cloudy throughout the day.",156
"4997",2016-06-05 03:00:00,"Mostly Cloudy","rain",15.9055555555556,15.9055555555556,0.97,6.3112,273,9.1287,0,1012.21,"Mostly cloudy throughout the day.",156
"4998",2016-06-05 04:00:00,"Mostly Cloudy","rain",15.9833333333333,15.9833333333333,1,12.6063,331,4.0733,0,1012.53,"Mostly cloudy throughout the day.",156
"4999",2016-06-05 05:00:00,"Mostly Cloudy","rain",16.1166666666667,16.1166666666667,1,13.8138,341,7.084,0,1013.21,"Mostly cloudy throughout the day.",156
"5000",2016-06-05 06:00:00,"Mostly Cloudy","rain",16.4,16.4,0.99,1.3363,7,7.6314,0,1013.53,"Mostly cloudy throughout the day.",156
"5001",2016-06-05 07:00:00,"Mostly Cloudy","rain",17.2888888888889,17.2888888888889,0.99,3.0268,163,9.982,0,1013.63,"Mostly cloudy throughout the day.",156
"5002",2016-06-05 08:00:00,"Mostly Cloudy","rain",18.9555555555556,18.9555555555556,0.89,0.322,121,9.982,0,1013.73,"Mostly cloudy throughout the day.",156
"5003",2016-06-05 09:00:00,"Mostly Cloudy","rain",22.0611111111111,22.0611111111111,0.74,3.3971,312,10.3523,0,1014.11,"Mostly cloudy throughout the day.",156
"5004",2016-06-05 10:00:00,"Mostly Cloudy","rain",22.7277777777778,22.7277777777778,0.73,7.3255,345,9.982,0,1013.83,"Mostly cloudy throughout the day.",156
"5005",2016-06-05 11:00:00,"Mostly Cloudy","rain",22.8,22.8,0.71,14.0231,1,9.982,0,1013.44,"Mostly cloudy throughout the day.",156
"5006",2016-06-05 12:00:00,"Mostly Cloudy","rain",22.25,22.25,0.71,10.6099,337,9.6278,0,1012.93,"Mostly cloudy throughout the day.",156
"5007",2016-06-05 13:00:00,"Mostly Cloudy","rain",22.5555555555556,22.5555555555556,0.72,10.9963,1,9.982,0,1012.85,"Mostly cloudy throughout the day.",156
"5008",2016-06-05 14:00:00,"Mostly Cloudy","rain",22.5777777777778,22.5777777777778,0.72,13.9748,10,9.982,0,1012.66,"Mostly cloudy throughout the day.",156
"5009",2016-06-05 15:00:00,"Mostly Cloudy","rain",22.05,22.05,0.72,11.3344,1,10.3523,0,1012.11,"Mostly cloudy throughout the day.",156
"5010",2016-06-05 16:00:00,"Mostly Cloudy","rain",22.0833333333333,22.0833333333333,0.69,10.9158,7,9.982,0,1012.53,"Mostly cloudy throughout the day.",156
"5011",2016-06-05 17:00:00,"Mostly Cloudy","rain",21.0166666666667,21.0166666666667,0.79,12.3165,358,9.982,0,1012.64,"Mostly cloudy throughout the day.",156
"5012",2016-06-05 18:00:00,"Mostly Cloudy","rain",20.0888888888889,20.0888888888889,0.82,4.1538,350,10.3523,0,1012.94,"Mostly cloudy throughout the day.",156
"5013",2016-06-05 19:00:00,"Mostly Cloudy","rain",19.8111111111111,19.8111111111111,0.84,1.8998,332,9.9015,0,1013.27,"Mostly cloudy throughout the day.",156
"5014",2016-06-05 20:00:00,"Mostly Cloudy","rain",18.7277777777778,18.7277777777778,0.9,3.5581,303,15.8263,0,1013.95,"Mostly cloudy throughout the day.",156
"5015",2016-06-05 21:00:00,"Mostly Cloudy","rain",18.2111111111111,18.2111111111111,0.92,10.2718,340,15.5526,0,1014.01,"Mostly cloudy throughout the day.",156
"5016",2016-06-05 22:00:00,"Mostly Cloudy","rain",17.15,17.15,0.93,11.27,338,16.1,0,1013.97,"Partly cloudy throughout the day.",156
"5017",2016-06-05 23:00:00,"Mostly Cloudy","rain",17.15,17.15,0.93,7.2933,214,10.2557,0,1013.97,"Partly cloudy throughout the day.",156
"5018",2016-06-06 00:00:00,"Partly Cloudy","rain",16.65,16.65,0.99,5.2164,256,14.8764,0,1014.07,"Partly cloudy throughout the day.",157
"5019",2016-06-06 01:00:00,"Mostly Cloudy","rain",16.0888888888889,16.0888888888889,1,6.4561,272,15.7297,0,1013.95,"Partly cloudy throughout the day.",157
"5020",2016-06-06 02:00:00,"Mostly Cloudy","rain",16.0388888888889,16.0388888888889,1,3.4132,338,15.7297,0,1013.87,"Partly cloudy throughout the day.",157
"5021",2016-06-06 03:00:00,"Mostly Cloudy","rain",16.0777777777778,16.0777777777778,0.97,5.6994,311,9.5473,0,1014.1,"Partly cloudy throughout the day.",157
"5022",2016-06-06 04:00:00,"Partly Cloudy","rain",17.1555555555556,17.1555555555556,0.93,12.0589,340,8.1305,0,1014.39,"Partly cloudy throughout the day.",157
"5023",2016-06-06 05:00:00,"Partly Cloudy","rain",18.8222222222222,18.8222222222222,0.84,13.6689,10,16.1,0,1014.79,"Partly cloudy throughout the day.",157
"5024",2016-06-06 06:00:00,"Partly Cloudy","rain",20.7555555555556,20.7555555555556,0.74,20.0284,18,15.1823,0,1015.21,"Partly cloudy throughout the day.",157
"5025",2016-06-06 07:00:00,"Partly Cloudy","rain",21.1388888888889,21.1388888888889,0.72,22.9747,21,16.1,0,1015.49,"Partly cloudy throughout the day.",157
"5026",2016-06-06 08:00:00,"Partly Cloudy","rain",22.7555555555555,22.7555555555555,0.62,21.5901,50,15.8263,0,1015.87,"Partly cloudy throughout the day.",157
"5027",2016-06-06 09:00:00,"Partly Cloudy","rain",22.8833333333333,22.8833333333333,0.52,21.9443,48,10.3523,0,1016.24,"Partly cloudy throughout the day.",157
"5028",2016-06-06 10:00:00,"Partly Cloudy","rain",23.9555555555556,23.9555555555556,0.48,16.8889,12,9.982,0,1016.56,"Partly cloudy throughout the day.",157
"5029",2016-06-06 11:00:00,"Partly Cloudy","rain",23.9555555555556,23.9555555555556,0.54,19.3683,11,9.982,0,1016.54,"Partly cloudy throughout the day.",157
"5030",2016-06-06 12:00:00,"Partly Cloudy","rain",25.0444444444444,25.0444444444444,0.49,18.6116,21,10.3523,0,1016.14,"Partly cloudy throughout the day.",157
"5031",2016-06-06 13:00:00,"Partly Cloudy","rain",25.0666666666667,25.0666666666667,0.5,16.5508,29,9.982,0,1016.1,"Partly cloudy throughout the day.",157
"5032",2016-06-06 14:00:00,"Partly Cloudy","rain",24.0444444444444,24.0444444444444,0.5,20.8334,10,9.982,0,1015.52,"Partly cloudy throughout the day.",157
"5033",2016-06-06 15:00:00,"Partly Cloudy","rain",24.1555555555556,24.1555555555556,0.48,12.5258,29,15.3111,0,1015.81,"Partly cloudy throughout the day.",157
"5034",2016-06-06 16:00:00,"Partly Cloudy","rain",23.95,23.95,0.48,12.075,30,15.8263,0,1015.81,"Partly cloudy throughout the day.",157
"5035",2016-06-06 17:00:00,"Partly Cloudy","rain",22.7555555555555,22.7555555555555,0.53,10.7065,41,9.982,0,1015.94,"Partly cloudy throughout the day.",157
"5036",2016-06-06 18:00:00,"Mostly Cloudy","rain",21.1555555555556,21.1555555555556,0.5,12.7673,61,10.5777,0,1016.6,"Partly cloudy throughout the day.",157
"5037",2016-06-06 19:00:00,"Mostly Cloudy","rain",19.9277777777778,19.9277777777778,0.54,16.0678,51,10.2557,0,1017.42,"Partly cloudy throughout the day.",157
"5038",2016-06-06 20:00:00,"Mostly Cloudy","rain",18.8166666666667,18.8166666666667,0.55,14.4578,51,16.1,0,1018.32,"Partly cloudy throughout the day.",157
"5039",2016-06-06 21:00:00,"Mostly Cloudy","rain",17.7111111111111,17.7111111111111,0.57,10.3201,32,15.1823,0,1018.82,"Partly cloudy throughout the day.",157
"5040",2016-06-06 22:00:00,"Partly Cloudy","rain",16.6444444444444,16.6444444444444,0.58,10.8192,32,16.1,0,1019.22,"Partly cloudy until night.",157
"5041",2016-06-06 23:00:00,"Partly Cloudy","rain",16.5277777777778,16.5277777777778,0.53,14.1519,31,16.1,0,1019.24,"Partly cloudy until night.",157
"5042",2016-06-07 00:00:00,"Partly Cloudy","rain",15.6888888888889,15.6888888888889,0.56,12.9927,38,15.1823,0,1019.35,"Partly cloudy until night.",158
"5043",2016-06-07 01:00:00,"Partly Cloudy","rain",15.3055555555556,15.3055555555556,0.53,13.9748,40,16.1,0,1019.46,"Partly cloudy until night.",158
"5044",2016-06-07 02:00:00,"Partly Cloudy","rain",14.2111111111111,14.2111111111111,0.57,11.1251,40,16.1,0,1019.66,"Partly cloudy until night.",158
"5045",2016-06-07 03:00:00,"Partly Cloudy","rain",12.6444444444444,12.6444444444444,0.66,9.9176,29,15.1823,0,1019.92,"Partly cloudy until night.",158
"5046",2016-06-07 04:00:00,"Mostly Cloudy","rain",13.7777777777778,13.7777777777778,0.67,10.7065,10,10.2557,0,1020.47,"Partly cloudy until night.",158
